subset	context	geo_level	geo_id	pathogen	horizon_weeks	model_id	threshold_quantile	threshold_value	n_weeks	tp	fp	tn	fn	precision	recall	fdr	fpr	fnr	prevalence
geo_matched_state	with_current_y	state	CT	COVID-19	1	ridge_fusion	0.9	0.8828784486059901	52	4	1	20	27	0.8	0.12903225806451613	0.2	0.047619047619047616	0.8709677419354839	0.5961538461538461
geo_matched_state	with_current_y	state	DC	COVID-19	1	ridge_ar	0.9	1.3210155967908128	52	24	3	19	6	0.8888888888888888	0.8	0.1111111111111111	0.13636363636363635	0.2	0.5769230769230769
geo_matched_state	with_current_y	state	DC	COVID-19	1	ridge_fusion	0.9	1.3210155967908128	52	22	2	20	8	0.9166666666666666	0.7333333333333333	0.08333333333333333	0.09090909090909091	0.26666666666666666	0.5769230769230769
geo_matched_state	with_current_y	state	DE	COVID-19	1	ridge_ar	0.9	1.0771736139468522	52	14	1	20	17	0.9333333333333333	0.45161290322580644	0.06666666666666667	0.047619047619047616	0.5483870967741935	0.5961538461538461
geo_matched_state	with_current_y	state	DE	COVID-19	1	ridge_fusion	0.9	1.0771736139468522	52	16	1	20	15	0.9411764705882353	0.5161290322580645	0.058823529411764705	0.047619047619047616	0.4838709677419355	0.5961538461538461
geo_matched_state	with_current_y	state	FL	COVID-19	1	ridge_ar	0.9	1.168803979393897	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	FL	COVID-19	1	ridge_fusion	0.9	1.168803979393897	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	GA	COVID-19	1	ridge_ar	0.9	1.3436428827556417	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	GA	COVID-19	1	ridge_fusion	0.9	1.3436428827556417	52	0	2	50	0	0.0		1.0	0.038461538461538464		0.0
geo_matched_state	with_current_y	state	HI	COVID-19	1	ridge_ar	0.9	1.8682082844658483	52	0	1	50	1	0.0	0.0	1.0	0.0196078431372549	1.0	0.019230769230769232
geo_matched_state	with_current_y	state	HI	COVID-19	1	ridge_fusion	0.9	1.8682082844658483	52	0	1	50	1	0.0	0.0	1.0	0.0196078431372549	1.0	0.019230769230769232
geo_matched_state	with_current_y	state	IA	COVID-19	1	ridge_ar	0.9	3.768875134052036	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	IA	COVID-19	1	ridge_fusion	0.9	3.768875134052036	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	ID	COVID-19	1	ridge_ar	0.9	2.4298673085652305	52	0	0	51	1		0.0		0.0	1.0	0.019230769230769232
geo_matched_state	with_current_y	state	ID	COVID-19	1	ridge_fusion	0.9	2.4298673085652305	52	0	4	47	1	0.0	0.0	1.0	0.0784313725490196	1.0	0.019230769230769232
geo_matched_state	with_current_y	state	IL	COVID-19	1	ridge_ar	0.9	1.504553282375978	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	IL	COVID-19	1	ridge_fusion	0.9	1.504553282375978	52	0	5	47	0	0.0		1.0	0.09615384615384616		0.0
geo_matched_state	with_current_y	state	IN	COVID-19	1	ridge_ar	0.9	2.014283018149128	52	11	3	24	14	0.7857142857142857	0.44	0.21428571428571427	0.1111111111111111	0.56	0.4807692307692308
geo_matched_state	with_current_y	state	IN	COVID-19	1	ridge_fusion	0.9	2.014283018149128	52	11	3	24	14	0.7857142857142857	0.44	0.21428571428571427	0.1111111111111111	0.56	0.4807692307692308
geo_matched_state	with_current_y	state	KS	COVID-19	1	ridge_ar	0.9	4.614554100048283	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	KS	COVID-19	1	ridge_fusion	0.9	4.614554100048283	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	KY	COVID-19	1	ridge_ar	0.9	2.3595182525275518	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	KY	COVID-19	1	ridge_fusion	0.9	2.3595182525275518	52	0	1	51	0	0.0		1.0	0.019230769230769232		0.0
geo_matched_state	with_current_y	state	LA	COVID-19	1	ridge_ar	0.9	3.3391435877276496	52	10	4	32	6	0.7142857142857143	0.625	0.2857142857142857	0.1111111111111111	0.375	0.3076923076923077
geo_matched_state	with_current_y	state	LA	COVID-19	1	ridge_fusion	0.9	3.3391435877276496	52	8	3	33	8	0.7272727272727273	0.5	0.2727272727272727	0.08333333333333333	0.5	0.3076923076923077
geo_matched_state	with_current_y	state	MA	COVID-19	1	ridge_ar	0.9	1.1641020457531854	52	7	8	21	16	0.4666666666666667	0.30434782608695654	0.5333333333333333	0.27586206896551724	0.6956521739130435	0.4423076923076923
geo_matched_state	with_current_y	state	MA	COVID-19	1	ridge_fusion	0.9	1.1641020457531854	52	14	10	19	9	0.5833333333333334	0.6086956521739131	0.4166666666666667	0.3448275862068966	0.391304347826087	0.4423076923076923
geo_matched_state	with_current_y	state	MD	COVID-19	1	ridge_ar	0.9	0.7895570923093755	52	0	0	50	2		0.0		0.0	1.0	0.038461538461538464
geo_matched_state	with_current_y	state	MD	COVID-19	1	ridge_fusion	0.9	0.7895570923093755	52	0	0	50	2		0.0		0.0	1.0	0.038461538461538464
geo_matched_state	with_current_y	state	ME	COVID-19	1	ridge_ar	0.9	2.521946337305279	52	6	2	30	14	0.75	0.3	0.25	0.0625	0.7	0.38461538461538464
geo_matched_state	with_current_y	state	ME	COVID-19	1	ridge_fusion	0.9	2.521946337305279	52	5	4	28	15	0.5555555555555556	0.25	0.4444444444444444	0.125	0.75	0.38461538461538464
geo_matched_state	with_current_y	state	MI	COVID-19	1	ridge_ar	0.9	1.5181943687690154	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MI	COVID-19	1	ridge_fusion	0.9	1.5181943687690154	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MN	COVID-19	1	ridge_ar	0.9	2.2301807927421557	52	22	1	5	24	0.9565217391304348	0.4782608695652174	0.043478260869565216	0.16666666666666666	0.5217391304347826	0.8846153846153846
geo_matched_state	with_current_y	state	MN	COVID-19	1	ridge_fusion	0.9	2.2301807927421557	52	23	1	5	23	0.9583333333333334	0.5	0.041666666666666664	0.16666666666666666	0.5	0.8846153846153846
geo_matched_state	with_current_y	state	MO	COVID-19	1	ridge_ar	0.9	1.9218923565856467	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MO	COVID-19	1	ridge_fusion	0.9	1.9218923565856467	52	0	4	48	0	0.0		1.0	0.07692307692307693		0.0
geo_matched_state	with_current_y	state	MS	COVID-19	1	ridge_ar	0.9	3.597147936781143	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MS	COVID-19	1	ridge_fusion	0.9	3.597147936781143	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MT	COVID-19	1	ridge_ar	0.9	5.640738668158926	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MT	COVID-19	1	ridge_fusion	0.9	5.640738668158926	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	NC	COVID-19	1	ridge_ar	0.9	1.1835528280202685	52	18	2	21	11	0.9	0.6206896551724138	0.1	0.08695652173913043	0.3793103448275862	0.5576923076923077
geo_matched_state	with_current_y	state	NC	COVID-19	1	ridge_fusion	0.9	1.1835528280202685	52	16	1	22	13	0.9411764705882353	0.5517241379310345	0.058823529411764705	0.043478260869565216	0.4482758620689655	0.5576923076923077
geo_matched_state	with_current_y	state	NE	COVID-19	1	ridge_ar	0.9	4.801115071609895	52	9	6	34	3	0.6	0.75	0.4	0.15	0.25	0.23076923076923078
geo_matched_state	with_current_y	state	NE	COVID-19	1	ridge_fusion	0.9	4.801115071609895	52	9	5	35	3	0.6428571428571429	0.75	0.35714285714285715	0.125	0.25	0.23076923076923078
geo_matched_state	with_current_y	state	NH	COVID-19	1	ridge_ar	0.9	1.863975659345544	52	0	0	27	25		0.0		0.0	1.0	0.4807692307692308
geo_matched_state	with_current_y	state	NH	COVID-19	1	ridge_fusion	0.9	1.863975659345544	52	2	2	25	23	0.5	0.08	0.5	0.07407407407407407	0.92	0.4807692307692308
geo_matched_state	with_current_y	state	NJ	COVID-19	1	ridge_ar	0.9	0.8989909789465945	52	0	1	49	2	0.0	0.0	1.0	0.02	1.0	0.038461538461538464
geo_matched_state	with_current_y	state	NJ	COVID-19	1	ridge_fusion	0.9	0.8989909789465945	52	0	7	43	2	0.0	0.0	1.0	0.14	1.0	0.038461538461538464
geo_matched_state	with_current_y	state	NM	COVID-19	1	ridge_ar	0.9	2.1223952314967227	52	4	2	41	5	0.6666666666666666	0.4444444444444444	0.3333333333333333	0.046511627906976744	0.5555555555555556	0.17307692307692307
geo_matched_state	with_current_y	state	NM	COVID-19	1	ridge_fusion	0.9	2.1223952314967227	52	2	1	42	7	0.6666666666666666	0.2222222222222222	0.3333333333333333	0.023255813953488372	0.7777777777777778	0.17307692307692307
geo_matched_state	with_current_y	state	NV	COVID-19	1	ridge_ar	0.9	1.5386489782742765	52	7	5	31	9	0.5833333333333334	0.4375	0.4166666666666667	0.1388888888888889	0.5625	0.3076923076923077
geo_matched_state	with_current_y	state	NV	COVID-19	1	ridge_fusion	0.9	1.5386489782742765	52	1	3	33	15	0.25	0.0625	0.75	0.08333333333333333	0.9375	0.3076923076923077
geo_matched_state	with_current_y	state	NY	COVID-19	1	ridge_ar	0.9	0.9973622287640675	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	NY	COVID-19	1	ridge_fusion	0.9	0.9973622287640675	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	OH	COVID-19	1	ridge_ar	0.9	1.7273068500502062	52	0	1	47	4	0.0	0.0	1.0	0.020833333333333332	1.0	0.07692307692307693
geo_matched_state	with_current_y	state	OH	COVID-19	1	ridge_fusion	0.9	1.7273068500502062	52	0	9	39	4	0.0	0.0	1.0	0.1875	1.0	0.07692307692307693
geo_matched_state	with_current_y	state	OK	COVID-19	1	ridge_ar	0.9	3.2517225441675763	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	OK	COVID-19	1	ridge_fusion	0.9	3.2517225441675763	52	0	4	48	0	0.0		1.0	0.07692307692307693		0.0
geo_matched_state	with_current_y	state	OR	COVID-19	1	ridge_ar	0.9	1.4338457647369374	52	2	3	42	5	0.4	0.2857142857142857	0.6	0.06666666666666667	0.7142857142857143	0.1346153846153846
geo_matched_state	with_current_y	state	OR	COVID-19	1	ridge_fusion	0.9	1.4338457647369374	52	2	3	42	5	0.4	0.2857142857142857	0.6	0.06666666666666667	0.7142857142857143	0.1346153846153846
geo_matched_state	with_current_y	state	PA	COVID-19	1	ridge_ar	0.9	1.5977092536324264	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	PA	COVID-19	1	ridge_fusion	0.9	1.5977092536324264	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	RI	COVID-19	1	ridge_ar	0.9	1.0891258947849929	52	10	2	27	13	0.8333333333333334	0.43478260869565216	0.16666666666666666	0.06896551724137931	0.5652173913043478	0.4423076923076923
geo_matched_state	with_current_y	state	RI	COVID-19	1	ridge_fusion	0.9	1.0891258947849929	52	12	2	27	11	0.8571428571428571	0.5217391304347826	0.14285714285714285	0.06896551724137931	0.4782608695652174	0.4423076923076923
geo_matched_state	with_current_y	state	SC	COVID-19	1	ridge_ar	0.9	1.378340232901737	52	11	3	23	15	0.7857142857142857	0.4230769230769231	0.21428571428571427	0.11538461538461539	0.5769230769230769	0.5
geo_matched_state	with_current_y	state	SC	COVID-19	1	ridge_fusion	0.9	1.378340232901737	52	8	3	23	18	0.7272727272727273	0.3076923076923077	0.2727272727272727	0.11538461538461539	0.6923076923076923	0.5
geo_matched_state	with_current_y	state	SD	COVID-19	1	ridge_ar	0.9	6.612094843888441	52	0	0	46	6		0.0		0.0	1.0	0.11538461538461539
geo_matched_state	with_current_y	state	SD	COVID-19	1	ridge_fusion	0.9	6.612094843888441	52	1	6	40	5	0.14285714285714285	0.16666666666666666	0.8571428571428571	0.13043478260869565	0.8333333333333334	0.11538461538461539
geo_matched_state	with_current_y	state	TN	COVID-19	1	ridge_ar	0.9	1.7830904438664024	52	21	2	19	10	0.9130434782608695	0.6774193548387096	0.08695652173913043	0.09523809523809523	0.3225806451612903	0.5961538461538461
geo_matched_state	with_current_y	state	TN	COVID-19	1	ridge_fusion	0.9	1.7830904438664024	52	11	1	20	20	0.9166666666666666	0.3548387096774194	0.08333333333333333	0.047619047619047616	0.6451612903225806	0.5961538461538461
geo_matched_state	with_current_y	state	TX	COVID-19	1	ridge_ar	0.9	1.6264512516453329	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	TX	COVID-19	1	ridge_fusion	0.9	1.6264512516453329	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	UT	COVID-19	1	ridge_ar	0.9	1.650782308683911	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	UT	COVID-19	1	ridge_fusion	0.9	1.650782308683911	52	0	2	50	0	0.0		1.0	0.038461538461538464		0.0
geo_matched_state	with_current_y	state	VA	COVID-19	1	ridge_ar	0.9	1.1142803644271164	52	12	3	33	4	0.8	0.75	0.2	0.08333333333333333	0.25	0.3076923076923077
geo_matched_state	with_current_y	state	VA	COVID-19	1	ridge_fusion	0.9	1.1142803644271164	52	10	1	35	6	0.9090909090909091	0.625	0.09090909090909091	0.027777777777777776	0.375	0.3076923076923077
geo_matched_state	with_current_y	state	VT	COVID-19	1	ridge_ar	0.9	2.3180128139748355	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	VT	COVID-19	1	ridge_fusion	0.9	2.3180128139748355	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	WA	COVID-19	1	ridge_ar	0.9	1.228231515499514	52	2	9	12	29	0.18181818181818182	0.06451612903225806	0.8181818181818182	0.42857142857142855	0.9354838709677419	0.5961538461538461
geo_matched_state	with_current_y	state	WA	COVID-19	1	ridge_fusion	0.9	1.228231515499514	52	6	9	12	25	0.4	0.1935483870967742	0.6	0.42857142857142855	0.8064516129032258	0.5961538461538461
geo_matched_state	with_current_y	state	WI	COVID-19	1	ridge_ar	0.9	2.434541271560906	52	11	5	18	18	0.6875	0.3793103448275862	0.3125	0.21739130434782608	0.6206896551724138	0.5576923076923077
geo_matched_state	with_current_y	state	WI	COVID-19	1	ridge_fusion	0.9	2.434541271560906	52	20	8	15	9	0.7142857142857143	0.6896551724137931	0.2857142857142857	0.34782608695652173	0.3103448275862069	0.5576923076923077
geo_matched_state	with_current_y	state	WV	COVID-19	1	ridge_ar	0.9	3.317639212921024	52	14	4	28	6	0.7777777777777778	0.7	0.2222222222222222	0.125	0.3	0.38461538461538464
geo_matched_state	with_current_y	state	WV	COVID-19	1	ridge_fusion	0.9	3.317639212921024	52	14	6	26	6	0.7	0.7	0.3	0.1875	0.3	0.38461538461538464
geo_matched_state	with_current_y	state	WY	COVID-19	1	ridge_ar	0.9	4.807717072718438	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	WY	COVID-19	1	ridge_fusion	0.9	4.807717072718438	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	AK	Influenza	1	ridge_ar	0.9	2.990324939581844	52	11	3	13	25	0.7857142857142857	0.3055555555555556	0.21428571428571427	0.1875	0.6944444444444444	0.6923076923076923
geo_matched_state	with_current_y	state	AK	Influenza	1	ridge_fusion	0.9	2.990324939581844	52	15	2	14	21	0.8823529411764706	0.4166666666666667	0.11764705882352941	0.125	0.5833333333333334	0.6923076923076923
geo_matched_state	with_current_y	state	AL	Influenza	1	ridge_ar	0.9	1.887249428320694	52	0	12	36	4	0.0	0.0	1.0	0.25	1.0	0.07692307692307693
geo_matched_state	with_current_y	state	AL	Influenza	1	ridge_fusion	0.9	1.887249428320694	52	0	13	35	4	0.0	0.0	1.0	0.2708333333333333	1.0	0.07692307692307693
geo_matched_state	with_current_y	state	AR	Influenza	1	ridge_ar	0.9	2.8530286867115437	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	AR	Influenza	1	ridge_fusion	0.9	2.8530286867115437	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	AZ	Influenza	1	ridge_ar	0.9	1.2793342257954439	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	AZ	Influenza	1	ridge_fusion	0.9	1.2793342257954439	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	CA	Influenza	1	ridge_ar	0.9	0.9850492182259968	52	1	5	44	2	0.16666666666666666	0.3333333333333333	0.8333333333333334	0.10204081632653061	0.6666666666666666	0.057692307692307696
geo_matched_state	with_current_y	state	CA	Influenza	1	ridge_fusion	0.9	0.9850492182259968	52	2	12	37	1	0.14285714285714285	0.6666666666666666	0.8571428571428571	0.24489795918367346	0.3333333333333333	0.057692307692307696
geo_matched_state	with_current_y	state	CO	Influenza	1	ridge_ar	0.9	1.6717304747424553	52	7	3	38	4	0.7	0.6363636363636364	0.3	0.07317073170731707	0.36363636363636365	0.21153846153846154
geo_matched_state	with_current_y	state	CO	Influenza	1	ridge_fusion	0.9	1.6717304747424553	52	9	4	37	2	0.6923076923076923	0.8181818181818182	0.3076923076923077	0.0975609756097561	0.18181818181818182	0.21153846153846154
geo_matched_state	with_current_y	state	CT	Influenza	1	ridge_ar	0.9	0.8828784486059901	52	6	2	19	25	0.75	0.1935483870967742	0.25	0.09523809523809523	0.8064516129032258	0.5961538461538461
geo_matched_state	with_current_y	state	CT	Influenza	1	ridge_fusion	0.9	0.8828784486059901	52	5	3	18	26	0.625	0.16129032258064516	0.375	0.14285714285714285	0.8387096774193549	0.5961538461538461
geo_matched_state	with_current_y	state	DC	Influenza	1	ridge_ar	0.9	1.3210155967908128	52	14	1	21	16	0.9333333333333333	0.4666666666666667	0.06666666666666667	0.045454545454545456	0.5333333333333333	0.5769230769230769
geo_matched_state	with_current_y	state	DC	Influenza	1	ridge_fusion	0.9	1.3210155967908128	52	8	1	21	22	0.8888888888888888	0.26666666666666666	0.1111111111111111	0.045454545454545456	0.7333333333333333	0.5769230769230769
geo_matched_state	with_current_y	state	DE	Influenza	1	ridge_ar	0.9	1.0771736139468522	52	14	1	20	17	0.9333333333333333	0.45161290322580644	0.06666666666666667	0.047619047619047616	0.5483870967741935	0.5961538461538461
geo_matched_state	with_current_y	state	DE	Influenza	1	ridge_fusion	0.9	1.0771736139468522	52	14	1	20	17	0.9333333333333333	0.45161290322580644	0.06666666666666667	0.047619047619047616	0.5483870967741935	0.5961538461538461
geo_matched_state	with_current_y	state	FL	Influenza	1	ridge_ar	0.9	1.168803979393897	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	FL	Influenza	1	ridge_fusion	0.9	1.168803979393897	52	0	8	44	0	0.0		1.0	0.15384615384615385		0.0
geo_matched_state	with_current_y	state	GA	Influenza	1	ridge_ar	0.9	1.3436428827556417	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	GA	Influenza	1	ridge_fusion	0.9	1.3436428827556417	52	0	5	47	0	0.0		1.0	0.09615384615384616		0.0
geo_matched_state	with_current_y	state	HI	Influenza	1	ridge_ar	0.9	1.8682082844658483	52	0	1	50	1	0.0	0.0	1.0	0.0196078431372549	1.0	0.019230769230769232
geo_matched_state	with_current_y	state	HI	Influenza	1	ridge_fusion	0.9	1.8682082844658483	52	1	4	47	0	0.2	1.0	0.8	0.0784313725490196	0.0	0.019230769230769232
geo_matched_state	with_current_y	state	IA	Influenza	1	ridge_ar	0.9	3.768875134052036	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	IA	Influenza	1	ridge_fusion	0.9	3.768875134052036	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	ID	Influenza	1	ridge_ar	0.9	2.4298673085652305	52	0	0	51	1		0.0		0.0	1.0	0.019230769230769232
geo_matched_state	with_current_y	state	ID	Influenza	1	ridge_fusion	0.9	2.4298673085652305	52	0	0	51	1		0.0		0.0	1.0	0.019230769230769232
geo_matched_state	with_current_y	state	IL	Influenza	1	ridge_ar	0.9	1.504553282375978	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	IL	Influenza	1	ridge_fusion	0.9	1.504553282375978	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	IN	Influenza	1	ridge_ar	0.9	2.014283018149128	52	11	3	24	14	0.7857142857142857	0.44	0.21428571428571427	0.1111111111111111	0.56	0.4807692307692308
geo_matched_state	with_current_y	state	IN	Influenza	1	ridge_fusion	0.9	2.014283018149128	52	9	5	22	16	0.6428571428571429	0.36	0.35714285714285715	0.18518518518518517	0.64	0.4807692307692308
geo_matched_state	with_current_y	state	KS	Influenza	1	ridge_ar	0.9	4.614554100048283	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	KS	Influenza	1	ridge_fusion	0.9	4.614554100048283	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	KY	Influenza	1	ridge_ar	0.9	2.3595182525275518	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	KY	Influenza	1	ridge_fusion	0.9	2.3595182525275518	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	LA	Influenza	1	ridge_ar	0.9	3.3391435877276496	52	3	3	33	13	0.5	0.1875	0.5	0.08333333333333333	0.8125	0.3076923076923077
geo_matched_state	with_current_y	state	LA	Influenza	1	ridge_fusion	0.9	3.3391435877276496	52	3	1	35	13	0.75	0.1875	0.25	0.027777777777777776	0.8125	0.3076923076923077
geo_matched_state	with_current_y	state	MA	Influenza	1	ridge_ar	0.9	1.1641020457531854	52	8	8	21	15	0.5	0.34782608695652173	0.5	0.27586206896551724	0.6521739130434783	0.4423076923076923
geo_matched_state	with_current_y	state	MA	Influenza	1	ridge_fusion	0.9	1.1641020457531854	52	10	6	23	13	0.625	0.43478260869565216	0.375	0.20689655172413793	0.5652173913043478	0.4423076923076923
geo_matched_state	with_current_y	state	MD	Influenza	1	ridge_ar	0.9	0.7895570923093755	52	0	0	50	2		0.0		0.0	1.0	0.038461538461538464
geo_matched_state	with_current_y	state	MD	Influenza	1	ridge_fusion	0.9	0.7895570923093755	52	0	0	50	2		0.0		0.0	1.0	0.038461538461538464
geo_matched_state	with_current_y	state	ME	Influenza	1	ridge_ar	0.9	2.521946337305279	52	6	2	30	14	0.75	0.3	0.25	0.0625	0.7	0.38461538461538464
geo_matched_state	with_current_y	state	ME	Influenza	1	ridge_fusion	0.9	2.521946337305279	52	4	3	29	16	0.5714285714285714	0.2	0.42857142857142855	0.09375	0.8	0.38461538461538464
geo_matched_state	with_current_y	state	MI	Influenza	1	ridge_ar	0.9	1.5181943687690154	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MI	Influenza	1	ridge_fusion	0.9	1.5181943687690154	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MN	Influenza	1	ridge_ar	0.9	2.2301807927421557	52	22	1	5	24	0.9565217391304348	0.4782608695652174	0.043478260869565216	0.16666666666666666	0.5217391304347826	0.8846153846153846
geo_matched_state	with_current_y	state	MN	Influenza	1	ridge_fusion	0.9	2.2301807927421557	52	13	1	5	33	0.9285714285714286	0.2826086956521739	0.07142857142857142	0.16666666666666666	0.717391304347826	0.8846153846153846
geo_matched_state	with_current_y	state	MO	Influenza	1	ridge_ar	0.9	1.9218923565856467	52	0	4	48	0	0.0		1.0	0.07692307692307693		0.0
geo_matched_state	with_current_y	state	MO	Influenza	1	ridge_fusion	0.9	1.9218923565856467	52	0	3	49	0	0.0		1.0	0.057692307692307696		0.0
geo_matched_state	with_current_y	state	MS	Influenza	1	ridge_ar	0.9	3.461406505204496	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	MS	Influenza	1	ridge_fusion	0.9	3.461406505204496	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	NC	Influenza	1	ridge_ar	0.9	1.1835528280202685	52	18	2	21	11	0.9	0.6206896551724138	0.1	0.08695652173913043	0.3793103448275862	0.5576923076923077
geo_matched_state	with_current_y	state	NC	Influenza	1	ridge_fusion	0.9	1.1835528280202685	52	13	2	21	16	0.8666666666666667	0.4482758620689655	0.13333333333333333	0.08695652173913043	0.5517241379310345	0.5576923076923077
geo_matched_state	with_current_y	state	NE	Influenza	1	ridge_ar	0.9	4.801115071609895	52	7	7	33	5	0.5	0.5833333333333334	0.5	0.175	0.4166666666666667	0.23076923076923078
geo_matched_state	with_current_y	state	NE	Influenza	1	ridge_fusion	0.9	4.801115071609895	52	5	5	35	7	0.5	0.4166666666666667	0.5	0.125	0.5833333333333334	0.23076923076923078
geo_matched_state	with_current_y	state	NH	Influenza	1	ridge_ar	0.9	1.863975659345544	52	0	0	27	25		0.0		0.0	1.0	0.4807692307692308
geo_matched_state	with_current_y	state	NH	Influenza	1	ridge_fusion	0.9	1.863975659345544	52	1	0	27	24	1.0	0.04	0.0	0.0	0.96	0.4807692307692308
geo_matched_state	with_current_y	state	NJ	Influenza	1	ridge_ar	0.9	0.8989909789465945	52	0	1	49	2	0.0	0.0	1.0	0.02	1.0	0.038461538461538464
geo_matched_state	with_current_y	state	NJ	Influenza	1	ridge_fusion	0.9	0.8989909789465945	52	0	2	48	2	0.0	0.0	1.0	0.04	1.0	0.038461538461538464
geo_matched_state	with_current_y	state	NM	Influenza	1	ridge_ar	0.9	2.1223952314967227	52	2	7	36	7	0.2222222222222222	0.2222222222222222	0.7777777777777778	0.16279069767441862	0.7777777777777778	0.17307692307692307
geo_matched_state	with_current_y	state	NM	Influenza	1	ridge_fusion	0.9	2.1223952314967227	52	2	8	35	7	0.2	0.2222222222222222	0.8	0.18604651162790697	0.7777777777777778	0.17307692307692307
geo_matched_state	with_current_y	state	NV	Influenza	1	ridge_ar	0.9	1.5386489782742765	52	7	7	29	9	0.5	0.4375	0.5	0.19444444444444445	0.5625	0.3076923076923077
geo_matched_state	with_current_y	state	NV	Influenza	1	ridge_fusion	0.9	1.5386489782742765	52	12	9	27	4	0.5714285714285714	0.75	0.42857142857142855	0.25	0.25	0.3076923076923077
geo_matched_state	with_current_y	state	NY	Influenza	1	ridge_ar	0.9	0.9973622287640675	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	NY	Influenza	1	ridge_fusion	0.9	0.9973622287640675	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	OH	Influenza	1	ridge_ar	0.9	1.7273068500502062	52	0	1	47	4	0.0	0.0	1.0	0.020833333333333332	1.0	0.07692307692307693
geo_matched_state	with_current_y	state	OH	Influenza	1	ridge_fusion	0.9	1.7273068500502062	52	0	1	47	4	0.0	0.0	1.0	0.020833333333333332	1.0	0.07692307692307693
geo_matched_state	with_current_y	state	OK	Influenza	1	ridge_ar	0.9	3.2517225441675763	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	OK	Influenza	1	ridge_fusion	0.9	3.2517225441675763	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	OR	Influenza	1	ridge_ar	0.9	1.4338457647369374	52	2	3	42	5	0.4	0.2857142857142857	0.6	0.06666666666666667	0.7142857142857143	0.1346153846153846
geo_matched_state	with_current_y	state	OR	Influenza	1	ridge_fusion	0.9	1.4338457647369374	52	3	5	40	4	0.375	0.42857142857142855	0.625	0.1111111111111111	0.5714285714285714	0.1346153846153846
geo_matched_state	with_current_y	state	PA	Influenza	1	ridge_ar	0.9	1.5977092536324264	52	0	0	52	0				0.0		0.0
geo_matched_state	with_current_y	state	PA	Influenza	1	ridge_fusion	0.9	1.5977092536324264	52	0	0	52	0				0.0		0.0
